draw_,sex,age_start,age_end,deathPerInfect,icuPerInfect,hospitalPerInfect
48,male,65,70,.030752914,.099138908,.39622596
48,male,70,75,.059393797,.13377324,.64767116
48,male,75,80,.059393797,.13377324,.64767116
48,male,80,85,.25884214,.076937571,.74315274
48,male,85,90,.25884214,.076937571,.74315274
48,male,90,95,.37424707,.011651709,.752397
48,male,95,100,.37424707,.011651709,.752397
48,male,100,105,.37424707,.011651709,.752397
48,male,105,110,.37424707,.011651709,.752397
49,female,0,5,.00019264274,.0013785339,.048342101
49,female,5,10,.00019264274,.0013785339,.048342101
49,female,10,15,.00046918806,.0038546696,.028717769
49,female,15,20,.00046918806,.0038546696,.028717769
49,female,20,25,.00076488574,.0081126597,.070580475
49,female,25,30,.00076488574,.0081126597,.070580475
49,female,30,35,.00039241929,.0072371787,.080225058
49,female,35,40,.00039241929,.0072371787,.080225058
49,female,40,45,.0041970219,.021743719,.10041812
49,female,45,50,.0041970219,.021743719,.10041812
49,female,50,55,.0020977356,.041008055,.19533359
49,female,55,60,.0020977356,.041008055,.19533359
49,female,60,65,.018637089,.10012534,.3353129
49,female,65,70,.018637089,.10012534,.3353129
49,female,70,75,.02933443,.13106894,.56986576
49,female,75,80,.02933443,.13106894,.56986576
49,female,80,85,.055568494,.024887124,.70357448
49,female,85,90,.055568494,.024887124,.70357448
49,female,90,95,.16769974,.0042303498,.60452104
49,female,95,100,.16769974,.0042303498,.60452104
49,female,100,105,.16769974,.0042303498,.60452104
49,female,105,110,.16769974,.0042303498,.60452104
49,male,0,5,.00023174078,.0034153098,.051834159
49,male,5,10,.00023174078,.0034153098,.051834159
49,male,10,15,.0020089673,.0055221268,.0065201391
49,male,15,20,.0020089673,.0055221268,.0065201391
49,male,20,25,.00065626268,.0092281634,.033035781
49,male,25,30,.00065626268,.0092281634,.033035781
49,male,30,35,.00055820105,.01888047,.045338236
49,male,35,40,.00055820105,.01888047,.045338236
49,male,40,45,.0072067557,.035563651,.14400135
49,male,45,50,.0072067557,.035563651,.14400135
49,male,50,55,.0062633385,.11316099,.25049397
49,male,55,60,.0062633385,.11316099,.25049397
49,male,60,65,.028686568,.16068883,.3781074
49,male,65,70,.028686568,.16068883,.3781074
49,male,70,75,.060243908,.14780155,.61549813
49,male,75,80,.060243908,.14780155,.61549813
49,male,80,85,.17540108,.059586994,.74984437
49,male,85,90,.17540108,.059586994,.74984437
49,male,90,95,.26762637,.028070664,.66233796
49,male,95,100,.26762637,.028070664,.66233796
49,male,100,105,.26762637,.028070664,.66233796
49,male,105,110,.26762637,.028070664,.66233796
50,female,0,5,.00016852106,.001214162,.12493607
50,female,5,10,.00016852106,.001214162,.12493607
50,female,10,15,.0003017628,.0041823611,.041860554
50,female,15,20,.0003017628,.0041823611,.041860554
50,female,20,25,.0004435757,.0089851823,.083747007
50,female,25,30,.0004435757,.0089851823,.083747007
50,female,30,35,.0014913767,.011352886,.102975
50,female,35,40,.0014913767,.011352886,.102975
50,female,40,45,.003887627,.054016478,.15836759
50,female,45,50,.003887627,.054016478,.15836759
50,female,50,55,.0048565017,.04811082,.24597241
50,female,55,60,.0048565017,.04811082,.24597241
50,female,60,65,.013349797,.14757335,.38504738
50,female,65,70,.013349797,.14757335,.38504738
50,female,70,75,.047448993,.2282849,.64521807
50,female,75,80,.047448993,.2282849,.64521807
50,female,80,85,.14823645,.045991484,.72250205
50,female,85,90,.14823645,.045991484,.72250205
50,female,90,95,.17102166,.0075804801,.59036231
50,female,95,100,.17102166,.0075804801,.59036231
50,female,100,105,.17102166,.0075804801,.59036231
50,female,105,110,.17102166,.0075804801,.59036231
50,male,0,5,.0024412491,.0037033327,.073471069
50,male,5,10,.0024412491,.0037033327,.073471069
50,male,10,15,.0018896292,.0059736781,.030701255
50,male,15,20,.0018896292,.0059736781,.030701255
50,male,20,25,.0017345976,.012720954,.05291101
50,male,25,30,.0017345976,.012720954,.05291101
50,male,30,35,.0037731866,.019849839,.08960934
50,male,35,40,.0037731866,.019849839,.08960934
50,male,40,45,.0035554601,.042776823,.17189954
50,male,45,50,.0035554601,.042776823,.17189954
50,male,50,55,.010877618,.12894747,.33876708
50,male,55,60,.010877618,.12894747,.33876708
50,male,60,65,.035332374,.12775284,.46445855
50,male,65,70,.035332374,.12775284,.46445855
50,male,70,75,.10890883,.17861517,.60475177
50,male,75,80,.10890883,.17861517,.60475177
50,male,80,85,.20391481,.085618563,.80352873
50,male,85,90,.20391481,.085618563,.80352873
50,male,90,95,.61973006,.0385371,.79512972
50,male,95,100,.61973006,.0385371,.79512972
50,male,100,105,.61973006,.0385371,.79512972
50,male,105,110,.61973006,.0385371,.79512972
51,female,0,5,.00061948475,.001461931,.094348282
51,female,5,10,.00061948475,.001461931,.094348282
51,female,10,15,.00039510237,.0032723993,.031907544
51,female,15,20,.00039510237,.0032723993,.031907544
51,female,20,25,.0015294943,.013820955,.095714964
51,female,25,30,.0015294943,.013820955,.095714964
51,female,30,35,.0019312699,.010030513,.14585476
51,female,35,40,.0019312699,.010030513,.14585476
51,female,40,45,.0041618771,.023224525,.18194374
51,female,45,50,.0041618771,.023224525,.18194374
51,female,50,55,.0089215469,.037469339,.20755637
51,female,55,60,.0089215469,.037469339,.20755637
51,female,60,65,.015780644,.078954801,.42312741
51,female,65,70,.015780644,.078954801,.42312741
51,female,70,75,.030731417,.18612471,.64598262
51,female,75,80,.030731417,.18612471,.64598262
51,female,80,85,.079879157,.027518732,.75481284
51,female,85,90,.079879157,.027518732,.75481284
51,female,90,95,.13817626,.005284599,.68377298
51,female,95,100,.13817626,.005284599,.68377298
51,female,100,105,.13817626,.005284599,.68377298
51,female,105,110,.13817626,.005284599,.68377298
51,male,0,5,.00052939559,.0036700985,.083597243
51,male,5,10,.00052939559,.0036700985,.083597243
51,male,10,15,.00075825944,.0047996431,.020255206
51,male,15,20,.00075825944,.0047996431,.020255206
51,male,20,25,.0018116848,.010502061,.056901634
51,male,25,30,.0018116848,.010502061,.056901634
51,male,30,35,.0033271511,.015713692,.08406084
51,male,35,40,.0033271511,.015713692,.08406084
51,male,40,45,.002679714,.033802524,.20648454
51,male,45,50,.002679714,.033802524,.20648454
51,male,50,55,.017494172,.076669,.32581183
51,male,55,60,.017494172,.076669,.32581183
51,male,60,65,.062510148,.10666052,.52656555
51,male,65,70,.062510148,.10666052,.52656555
51,male,70,75,.14026421,.1585144,.65925169
51,male,75,80,.14026421,.1585144,.65925169
51,male,80,85,.24719362,.064247042,.77383679
51,male,85,90,.24719362,.064247042,.77383679
51,male,90,95,.34061754,.0056549916,.81095833
51,male,95,100,.34061754,.0056549916,.81095833
51,male,100,105,.34061754,.0056549916,.81095833
51,male,105,110,.34061754,.0056549916,.81095833
52,female,0,5,.00020855585,.0015639986,.10764898
52,female,5,10,.00020855585,.0015639986,.10764898
52,female,10,15,.00028828808,.0031943743,.056164566
52,female,15,20,.00028828808,.0031943743,.056164566
52,female,20,25,.00074217713,.0094002336,.099135973
52,female,25,30,.00074217713,.0094002336,.099135973
52,female,30,35,.0027127524,.0067685838,.11382861
52,female,35,40,.0027127524,.0067685838,.11382861
52,female,40,45,.00087515917,.02984412,.2062204
52,female,45,50,.00087515917,.02984412,.2062204
52,female,50,55,.0042107874,.053587403,.25508907
52,female,55,60,.0042107874,.053587403,.25508907
52,female,60,65,.01164249,.0857623,.40087047
52,female,65,70,.01164249,.0857623,.40087047
52,female,70,75,.034989439,.13535555,.66031653
52,female,75,80,.034989439,.13535555,.66031653
52,female,80,85,.038701836,.043740418,.73093033
52,female,85,90,.038701836,.043740418,.73093033
52,female,90,95,.12197182,.013836743,.72693187
52,female,95,100,.12197182,.013836743,.72693187
52,female,100,105,.12197182,.013836743,.72693187
52,female,105,110,.12197182,.013836743,.72693187
52,male,0,5,.00079638034,.0037698131,.11297103
52,male,5,10,.00079638034,.0037698131,.11297103
52,male,10,15,.00036937895,.0052373833,.026109226
52,male,15,20,.00036937895,.0052373833,.026109226
52,male,20,25,.00095248094,.011240156,.049118795
52,male,25,30,.00095248094,.011240156,.049118795
52,male,30,35,.0017640791,.022233469,.097603224
52,male,35,40,.0017640791,.022233469,.097603224
52,male,40,45,.001812867,.047890581,.23615327
52,male,45,50,.001812867,.047890581,.23615327
52,male,50,55,.017106066,.14644516,.33945167
52,male,55,60,.017106066,.14644516,.33945167
52,male,60,65,.027349111,.1470626,.54002184
52,male,65,70,.027349111,.1470626,.54002184
52,male,70,75,.086409613,.1434368,.69242626
52,male,75,80,.086409613,.1434368,.69242626
52,male,80,85,.17200029,.12563491,.81444842
52,male,85,90,.17200029,.12563491,.81444842
52,male,90,95,.27803963,.0084816739,.7850008
52,male,95,100,.27803963,.0084816739,.7850008
52,male,100,105,.27803963,.0084816739,.7850008
52,male,105,110,.27803963,.0084816739,.7850008
53,female,0,5,.0013624287,.0013907864,.090433843
53,female,5,10,.0013624287,.0013907864,.090433843
53,female,10,15,.00079469528,.0042251889,.034236394
53,female,15,20,.00079469528,.0042251889,.034236394
53,female,20,25,.0012481482,.0058275433,.10793252
53,female,25,30,.0012481482,.0058275433,.10793252
53,female,30,35,.0016444711,.0067643635,.12460873
53,female,35,40,.0016444711,.0067643635,.12460873
53,female,40,45,.0021649885,.026488071,.1614901
53,female,45,50,.0021649885,.026488071,.1614901
53,female,50,55,.0066596954,.054561287,.23474941
53,female,55,60,.0066596954,.054561287,.23474941
53,female,60,65,.014940259,.10265472,.36663321
53,female,65,70,.014940259,.10265472,.36663321
53,female,70,75,.076234661,.17781028,.64778048
53,female,75,80,.076234661,.17781028,.64778048
53,female,80,85,.088192686,.033181392,.75238091
53,female,85,90,.088192686,.033181392,.75238091
53,female,90,95,.16348267,.0044828975,.68520862
53,female,95,100,.16348267,.0044828975,.68520862
53,female,100,105,.16348267,.0044828975,.68520862
53,female,105,110,.16348267,.0044828975,.68520862
53,male,0,5,.0010514371,.0024562224,.074792296
53,male,5,10,.0010514371,.0024562224,.074792296
53,male,10,15,.0017634289,.0063032326,.028287042
53,male,15,20,.0017634289,.0063032326,.028287042
53,male,20,25,.0008154973,.0093691489,.060431469
53,male,25,30,.0008154973,.0093691489,.060431469
53,male,30,35,.0015269453,.018925561,.10018107
53,male,35,40,.0015269453,.018925561,.10018107
53,male,40,45,.0090632457,.04001867,.20306851
53,male,45,50,.0090632457,.04001867,.20306851
53,male,50,55,.010639565,.12111481,.30014998
53,male,55,60,.010639565,.12111481,.30014998
53,male,60,65,.037995592,.13096762,.44581786
53,male,65,70,.037995592,.13096762,.44581786
53,male,70,75,.076606825,.1590472,.69752145
53,male,75,80,.076606825,.1590472,.69752145
53,male,80,85,.26116002,.10005548,.81546879
53,male,85,90,.26116002,.10005548,.81546879
53,male,90,95,.51753354,.0086272201,.80219948
53,male,95,100,.51753354,.0086272201,.80219948
53,male,100,105,.51753354,.0086272201,.80219948
53,male,105,110,.51753354,.0086272201,.80219948
54,female,0,5,.00076273433,.00093536888,.068096921
54,female,5,10,.00076273433,.00093536888,.068096921
54,female,10,15,.00046781683,.0027678946,.027670128
54,female,15,20,.00046781683,.0027678946,.027670128
54,female,20,25,.0010010857,.0073589431,.05815566
54,female,25,30,.0010010857,.0073589431,.05815566
54,female,30,35,.00066606194,.004433664,.094090298
54,female,35,40,.00066606194,.004433664,.094090298
54,female,40,45,.0013202957,.020520905,.16392528
54,female,45,50,.0013202957,.020520905,.16392528
54,female,50,55,.0037939197,.041263167,.1355999
54,female,55,60,.0037939197,.041263167,.1355999
54,female,60,65,.0089668781,.084788047,.27130708
54,female,65,70,.0089668781,.084788047,.27130708
54,female,70,75,.04897448,.1443477,.6378938
54,female,75,80,.04897448,.1443477,.6378938
54,female,80,85,.078411855,.019961039,.67474604
54,female,85,90,.078411855,.019961039,.67474604
54,female,90,95,.19772498,.0028118601,.60552502
54,female,95,100,.19772498,.0028118601,.60552502
54,female,100,105,.19772498,.0028118601,.60552502
54,female,105,110,.19772498,.0028118601,.60552502
54,male,0,5,.0011819535,.0017257894,.098194703
54,male,5,10,.0011819535,.0017257894,.098194703
54,male,10,15,.0019376512,.0066171885,.013681812
54,male,15,20,.0019376512,.0066171885,.013681812
54,male,20,25,.001304265,.010551535,.038427286
54,male,25,30,.001304265,.010551535,.038427286
54,male,30,35,.0034042352,.019310284,.074480072
54,male,35,40,.0034042352,.019310284,.074480072
54,male,40,45,.0021626051,.024924895,.16577493
54,male,45,50,.0021626051,.024924895,.16577493
54,male,50,55,.015843928,.075043619,.29125673
54,male,55,60,.015843928,.075043619,.29125673
54,male,60,65,.027406603,.088662714,.44014794
54,male,65,70,.027406603,.088662714,.44014794
54,male,70,75,.07675454,.12293211,.64288461
54,male,75,80,.07675454,.12293211,.64288461
54,male,80,85,.1577937,.056587476,.72229743
54,male,85,90,.1577937,.056587476,.72229743
54,male,90,95,.30870691,.0031537905,.75686938
54,male,95,100,.30870691,.0031537905,.75686938
54,male,100,105,.30870691,.0031537905,.75686938
54,male,105,110,.30870691,.0031537905,.75686938
55,female,0,5,.001026081,.00070519652,.11219643
55,female,5,10,.001026081,.00070519652,.11219643
55,female,10,15,.0003840382,.0016648545,.033820864
55,female,15,20,.0003840382,.0016648545,.033820864
55,female,20,25,.0013857399,.0068291402,.084956169
55,female,25,30,.0013857399,.0068291402,.084956169
55,female,30,35,.0020358572,.002287108,.12962283
55,female,35,40,.0020358572,.002287108,.12962283
55,female,40,45,.0013171743,.016842064,.15454856
55,female,45,50,.0013171743,.016842064,.15454856
55,female,50,55,.014682256,.033034258,.23479074
55,female,55,60,.014682256,.033034258,.23479074
55,female,60,65,.076267816,.060027163,.37231922
55,female,65,70,.076267816,.060027163,.37231922
55,female,70,75,.060119364,.087289773,.61965752
55,female,75,80,.060119364,.087289773,.61965752
55,female,80,85,.16417991,.017216787,.7128579
55,female,85,90,.16417991,.017216787,.7128579
55,female,90,95,.23409067,.000907254,.6819787
55,female,95,100,.23409067,.000907254,.6819787
55,female,100,105,.23409067,.000907254,.6819787
55,female,105,110,.23409067,.000907254,.6819787
55,male,0,5,.0015793118,.0019243273,.07971096
55,male,5,10,.0015793118,.0019243273,.07971096
55,male,10,15,.0019917334,.0028246441,.015683047
55,male,15,20,.0019917334,.0028246441,.015683047
55,male,20,25,.0070560738,.0049851094,.052737288
55,male,25,30,.0070560738,.0049851094,.052737288
55,male,30,35,.0035924786,.0071585919,.079000413
55,male,35,40,.0035924786,.0071585919,.079000413
55,male,40,45,.0096722944,.018229201,.18795316
55,male,45,50,.0096722944,.018229201,.18795316
55,male,50,55,.024832821,.045106489,.36521742
55,male,55,60,.024832821,.045106489,.36521742
55,male,60,65,.032114461,.090560004,.50567549
55,male,65,70,.032114461,.090560004,.50567549
55,male,70,75,.18744151,.074587665,.66075248
55,male,75,80,.18744151,.074587665,.66075248
55,male,80,85,.27123851,.042780496,.83117276
55,male,85,90,.27123851,.042780496,.83117276
55,male,90,95,.62889594,.0018690216,.80308932
55,male,95,100,.62889594,.0018690216,.80308932
55,male,100,105,.62889594,.0018690216,.80308932
55,male,105,110,.62889594,.0018690216,.80308932
56,female,0,5,.0012438911,.0011040022,.092833929
56,female,5,10,.0012438911,.0011040022,.092833929
56,female,10,15,.00054934499,.0037265562,.022547053
56,female,15,20,.00054934499,.0037265562,.022547053
56,female,20,25,.004379163,.0074687195,.069290794
56,female,25,30,.004379163,.0074687195,.069290794
56,female,30,35,.0043656672,.014599342,.11570438
56,female,35,40,.0043656672,.014599342,.11570438
56,female,40,45,.0047465442,.023539603,.2033059
56,female,45,50,.0047465442,.023539603,.2033059
56,female,50,55,.010103249,.046075016,.18891989
56,female,55,60,.010103249,.046075016,.18891989
56,female,60,65,.038628373,.075587742,.40178514
56,female,65,70,.038628373,.075587742,.40178514
56,female,70,75,.04994892,.15931951,.68995345
56,female,75,80,.04994892,.15931951,.68995345
56,female,80,85,.12492674,.021618206,.75894248
56,female,85,90,.12492674,.021618206,.75894248
56,female,90,95,.34620857,.0078733461,.65432388
56,female,95,100,.34620857,.0078733461,.65432388
56,female,100,105,.34620857,.0078733461,.65432388
56,female,105,110,.34620857,.0078733461,.65432388
56,male,0,5,.0039866134,.0025461474,.11232248
56,male,5,10,.0039866134,.0025461474,.11232248
56,male,10,15,.0026752122,.0040778881,.01858983
56,male,15,20,.0026752122,.0040778881,.01858983
56,male,20,25,.0036255887,.0083673792,.052740935
56,male,25,30,.0036255887,.0083673792,.052740935
56,male,30,35,.002465707,.015904279,.077774219
56,male,35,40,.002465707,.015904279,.077774219
56,male,40,45,.0039144093,.042220585,.15546137
56,male,45,50,.0039144093,.042220585,.15546137
56,male,50,55,.017785195,.096284665,.3467401
56,male,55,60,.017785195,.096284665,.3467401
56,male,60,65,.085603304,.096821524,.51299435
56,male,65,70,.085603304,.096821524,.51299435
56,male,70,75,.1182857,.11349066,.65802079
56,male,75,80,.1182857,.11349066,.65802079
56,male,80,85,.22864158,.038907595,.80815369
56,male,85,90,.22864158,.038907595,.80815369
56,male,90,95,.46453637,.023649339,.77061725
56,male,95,100,.46453637,.023649339,.77061725
56,male,100,105,.46453637,.023649339,.77061725
56,male,105,110,.46453637,.023649339,.77061725
57,female,0,5,.00038666601,.0014106795,.041396905
57,female,5,10,.00038666601,.0014106795,.041396905
57,female,10,15,.00030445601,.0029349728,.020460831
57,female,15,20,.00030445601,.0029349728,.020460831
57,female,20,25,.0004195091,.0054184697,.069902331
57,female,25,30,.0004195091,.0054184697,.069902331
57,female,30,35,.0020463811,.0073861759,.11293506
57,female,35,40,.0020463811,.0073861759,.11293506
57,female,40,45,.0069995141,.031169796,.12215105
57,female,45,50,.0069995141,.031169796,.12215105
57,female,50,55,.0052263923,.062795006,.18199722
57,female,55,60,.0052263923,.062795006,.18199722
57,female,60,65,.016165491,.10825518,.34050143
57,female,65,70,.016165491,.10825518,.34050143
57,female,70,75,.068654098,.13768123,.59459275
57,female,75,80,.068654098,.13768123,.59459275
57,female,80,85,.13452278,.031511653,.73629773
57,female,85,90,.13452278,.031511653,.73629773
57,female,90,95,.1553368,.0034293579,.59855413
57,female,95,100,.1553368,.0034293579,.59855413
57,female,100,105,.1553368,.0034293579,.59855413
57,female,105,110,.1553368,.0034293579,.59855413
57,male,0,5,.0020714118,.0028390491,.045630589
57,male,5,10,.0020714118,.0028390491,.045630589
57,male,10,15,.0028311722,.0055455947,.013933045
57,male,15,20,.0028311722,.0055455947,.013933045
57,male,20,25,.0011781227,.0082455799,.038452156
57,male,25,30,.0011781227,.0082455799,.038452156
57,male,30,35,.0038552843,.019229343,.0562778
57,male,35,40,.0038552843,.019229343,.0562778
57,male,40,45,.0045317528,.03928348,.17821829
57,male,45,50,.0045317528,.03928348,.17821829
57,male,50,55,.014034265,.10084718,.22800839
57,male,55,60,.014034265,.10084718,.22800839
57,male,60,65,.029405041,.12888286,.39922491
57,male,65,70,.029405041,.12888286,.39922491
57,male,70,75,.081822373,.12856641,.5705089
57,male,75,80,.081822373,.12856641,.5705089
57,male,80,85,.15550099,.094128087,.7570771
57,male,85,90,.15550099,.094128087,.7570771
57,male,90,95,.31183609,.0098067839,.72536367
57,male,95,100,.31183609,.0098067839,.72536367
57,male,100,105,.31183609,.0098067839,.72536367
57,male,105,110,.31183609,.0098067839,.72536367
58,female,0,5,.000092888382,.0008778366,.042286821
58,female,5,10,.000092888382,.0008778366,.042286821
58,female,10,15,.000369149,.0019289174,.011343839
58,female,15,20,.000369149,.0019289174,.011343839
58,female,20,25,.00036492501,.0031951943,.051427547
58,female,25,30,.00036492501,.0031951943,.051427547
58,female,30,35,.00030096984,.0032890206,.095531195
58,female,35,40,.00030096984,.0032890206,.095531195
58,female,40,45,.0021702764,.017131263,.10297442
58,female,45,50,.0021702764,.017131263,.10297442
58,female,50,55,.0052632457,.048070766,.14698319
58,female,55,60,.0052632457,.048070766,.14698319
58,female,60,65,.01674811,.082849339,.34453136
58,female,65,70,.01674811,.082849339,.34453136
58,female,70,75,.044907931,.12631445,.47800082
58,female,75,80,.044907931,.12631445,.47800082
58,female,80,85,.055100944,.02356698,.66241705
58,female,85,90,.055100944,.02356698,.66241705
58,female,90,95,.1557354,.001673263,.58460677
58,female,95,100,.1557354,.001673263,.58460677
58,female,100,105,.1557354,.001673263,.58460677
58,female,105,110,.1557354,.001673263,.58460677
58,male,0,5,.00093351421,.001368379,.02807734
58,male,5,10,.00093351421,.001368379,.02807734
58,male,10,15,.0010034285,.0051969853,.007155783
58,male,15,20,.0010034285,.0051969853,.007155783
58,male,20,25,.00061701227,.0075336276,.031768639
58,male,25,30,.00061701227,.0075336276,.031768639
58,male,30,35,.0012473938,.014108963,.039314568
58,male,35,40,.0012473938,.014108963,.039314568
58,male,40,45,.0031398812,.027212324,.11315496
58,male,45,50,.0031398812,.027212324,.11315496
58,male,50,55,.011643094,.087798439,.26854774
58,male,55,60,.011643094,.087798439,.26854774
58,male,60,65,.03677015,.12062344,.3389456
58,male,65,70,.03677015,.12062344,.3389456
58,male,70,75,.044879891,.12766628,.53459126
58,male,75,80,.044879891,.12766628,.53459126
58,male,80,85,.17491239,.10885764,.75459892
58,male,85,90,.17491239,.10885764,.75459892
58,male,90,95,.30673447,.0028736317,.69189066
58,male,95,100,.30673447,.0028736317,.69189066
58,male,100,105,.30673447,.0028736317,.69189066
58,male,105,110,.30673447,.0028736317,.69189066
59,female,0,5,.00016135693,.00093006837,.046346445
59,female,5,10,.00016135693,.00093006837,.046346445
59,female,10,15,.00017046119,.002097101,.028808357
59,female,15,20,.00017046119,.002097101,.028808357
59,female,20,25,.00052756682,.0040671658,.062511884
59,female,25,30,.00052756682,.0040671658,.062511884
59,female,30,35,.00059302442,.0055501931,.095412105
59,female,35,40,.00059302442,.0055501931,.095412105
59,female,40,45,.00086416921,.024991501,.11563246
59,female,45,50,.00086416921,.024991501,.11563246
59,female,50,55,.0033682345,.051280744,.17374541
59,female,55,60,.0033682345,.051280744,.17374541
59,female,60,65,.015804894,.094488531,.32726744
59,female,65,70,.015804894,.094488531,.32726744
59,female,70,75,.029009586,.12360187,.59761667
59,female,75,80,.029009586,.12360187,.59761667
59,female,80,85,.055453591,.026486957,.68020463
59,female,85,90,.055453591,.026486957,.68020463
59,female,90,95,.10965878,.012478143,.60153079
59,female,95,100,.10965878,.012478143,.60153079
59,female,100,105,.10965878,.012478143,.60153079
59,female,105,110,.10965878,.012478143,.60153079
59,male,0,5,.00089889427,.0024232573,.046939667
59,male,5,10,.00089889427,.0024232573,.046939667
59,male,10,15,.00080314785,.0037711868,.01046123
59,male,15,20,.00080314785,.0037711868,.01046123
59,male,20,25,.00084119663,.00868937,.040283609
59,male,25,30,.00084119663,.00868937,.040283609
59,male,30,35,.0021443591,.018689509,.051517762
59,male,35,40,.0021443591,.018689509,.051517762
59,male,40,45,.003892656,.045171209,.18502873
59,male,45,50,.003892656,.045171209,.18502873
59,male,50,55,.0070402143,.077662304,.26099327
59,male,55,60,.0070402143,.077662304,.26099327
59,male,60,65,.03016475,.11543731,.40390596
59,male,65,70,.03016475,.11543731,.40390596
59,male,70,75,.073205635,.090641648,.56289405
59,male,75,80,.073205635,.090641648,.56289405
59,male,80,85,.13258831,.052251421,.71010649
59,male,85,90,.13258831,.052251421,.71010649
59,male,90,95,.25886875,.010429036,.68247688
59,male,95,100,.25886875,.010429036,.68247688
59,male,100,105,.25886875,.010429036,.68247688
59,male,105,110,.25886875,.010429036,.68247688
60,female,0,5,.00048418602,.0011965397,.046002284
60,female,5,10,.00048418602,.0011965397,.046002284
60,female,10,15,.000082174949,.0023775105,.022684855
60,female,15,20,.000082174949,.0023775105,.022684855
60,female,20,25,.00015890686,.0056592347,.053318799
60,female,25,30,.00015890686,.0056592347,.053318799
60,female,30,35,.001086415,.0045875753,.10090683
60,female,35,40,.001086415,.0045875753,.10090683
60,female,40,45,.001514944,.023597009,.12273348
60,female,45,50,.001514944,.023597009,.12273348
60,female,50,55,.0038952609,.026767127,.16724767
60,female,55,60,.0038952609,.026767127,.16724767
60,female,60,65,.0069659217,.074676163,.34708983
60,female,65,70,.0069659217,.074676163,.34708983
60,female,70,75,.029671498,.12414114,.62049067
60,female,75,80,.029671498,.12414114,.62049067
60,female,80,85,.082244731,.025109081,.73190743
60,female,85,90,.082244731,.025109081,.73190743
60,female,90,95,.099670522,.002265957,.58465755
60,female,95,100,.099670522,.002265957,.58465755
60,female,100,105,.099670522,.002265957,.58465755
60,female,105,110,.099670522,.002265957,.58465755
60,male,0,5,.00036122408,.002092683,.051005997
60,male,5,10,.00036122408,.002092683,.051005997
60,male,10,15,.0015854288,.003001933,.0095533971
60,male,15,20,.0015854288,.003001933,.0095533971
60,male,20,25,.00029948101,.0080885636,.050714489
60,male,25,30,.00029948101,.0080885636,.050714489
60,male,30,35,.00088592042,.010150638,.057394952
60,male,35,40,.00088592042,.010150638,.057394952
60,male,40,45,.0044895168,.02432877,.14348042
60,male,45,50,.0044895168,.02432877,.14348042
60,male,50,55,.0075474274,.089867465,.25210845
60,male,55,60,.0075474274,.089867465,.25210845
60,male,60,65,.01931875,.094143249,.43025315
60,male,65,70,.01931875,.094143249,.43025315
60,male,70,75,.062905774,.080657877,.57978213
60,male,75,80,.062905774,.080657877,.57978213
60,male,80,85,.16391611,.059615646,.8273589
60,male,85,90,.16391611,.059615646,.8273589
60,male,90,95,.25407472,.0058652856,.77674097
60,male,95,100,.25407472,.0058652856,.77674097
60,male,100,105,.25407472,.0058652856,.77674097
60,male,105,110,.25407472,.0058652856,.77674097
61,female,0,5,.00064671336,.0012942607,.081460439
61,female,5,10,.00064671336,.0012942607,.081460439
61,female,10,15,.0014339953,.0038478773,.068396002
61,female,15,20,.0014339953,.0038478773,.068396002
61,female,20,25,.00056592212,.0037635933,.065833159
61,female,25,30,.00056592212,.0037635933,.065833159
61,female,30,35,.0021419646,.0067992285,.14463323
61,female,35,40,.0021419646,.0067992285,.14463323
61,female,40,45,.0050841514,.019505637,.15444638
61,female,45,50,.0050841514,.019505637,.15444638
61,female,50,55,.0069891652,.037609197,.2152971
61,female,55,60,.0069891652,.037609197,.2152971
61,female,60,65,.010983222,.072708331,.4019435
61,female,65,70,.010983222,.072708331,.4019435
61,female,70,75,.039548624,.13755988,.66427499
61,female,75,80,.039548624,.13755988,.66427499
61,female,80,85,.1137735,.022847086,.77309358
61,female,85,90,.1137735,.022847086,.77309358
61,female,90,95,.18097289,.0057004127,.70186895
61,female,95,100,.18097289,.0057004127,.70186895
61,female,100,105,.18097289,.0057004127,.70186895
61,female,105,110,.18097289,.0057004127,.70186895
61,male,0,5,.0010406077,.002822598,.092688881
61,male,5,10,.0010406077,.002822598,.092688881
61,male,10,15,.0024453676,.0054207286,.017661761
61,male,15,20,.0024453676,.0054207286,.017661761
61,male,20,25,.0020002534,.0084410999,.077095978
61,male,25,30,.0020002534,.0084410999,.077095978
61,male,30,35,.0020923279,.011485952,.085448988
61,male,35,40,.0020923279,.011485952,.085448988
61,male,40,45,.0054856441,.032910764,.19964384
61,male,45,50,.0054856441,.032910764,.19964384
61,male,50,55,.024288757,.079304054,.29469359
61,male,55,60,.024288757,.079304054,.29469359
61,male,60,65,.038479656,.11346298,.44458571
61,male,65,70,.038479656,.11346298,.44458571
61,male,70,75,.074366309,.12040808,.64972341
61,male,75,80,.074366309,.12040808,.64972341
61,male,80,85,.16895419,.071349658,.78992158
61,male,85,90,.16895419,.071349658,.78992158
61,male,90,95,.32421824,.0063287029,.78597867
61,male,95,100,.32421824,.0063287029,.78597867
61,male,100,105,.32421824,.0063287029,.78597867
61,male,105,110,.32421824,.0063287029,.78597867
62,female,0,5,.00048529828,.0022536179,.042949632
62,female,5,10,.00048529828,.0022536179,.042949632
62,female,10,15,.0008089327,.0028659741,.020543931
62,female,15,20,.0008089327,.0028659741,.020543931
