,,,bau,bau,bau,mass_media_uk,mass_media_uk,mass_media_uk,none,none,none,package_uk,package_uk,package_uk,reform_aus,reform_aus,reform_aus,reform_aus_50,reform_aus_50,reform_aus_50,reform_aus_70,reform_aus_70,reform_aus_70,reform_aus_90,reform_aus_90,reform_aus_90,reform_ausuk,reform_ausuk,reform_ausuk,reform_ausuk_50,reform_ausuk_50,reform_ausuk_50,reform_ausuk_70,reform_ausuk_70,reform_ausuk_70,reform_ausuk_90,reform_ausuk_90,reform_ausuk_90,reform_kcl_10,reform_kcl_10,reform_kcl_10,reform_kcl_all,reform_kcl_all,reform_kcl_all,reform_kcl_nacl,reform_kcl_nacl,reform_kcl_nacl,reform_uk,reform_uk,reform_uk,reform_uk_50,reform_uk_50,reform_uk_50,reform_uk_70,reform_uk_70,reform_uk_70,reform_uk_90,reform_uk_90,reform_uk_90,reform_who,reform_who,reform_who,reform_who_50,reform_who_50,reform_who_50,reform_who_70,reform_who_70,reform_who_70,reform_who_90,reform_who_90,reform_who_90
2034 to 2044,Female,SES4,266970.3639089011,267272.58996618784,267556.98383544927,0.3075243149021001,0.6322122362430971,1.1518026493437994,0.0,0.0,0.0,3.44033095068754,4.961906996334193,6.950416086234247,4.857415250709037,7.018974869936223,10.057521549034732,2.435094497093003,3.5180518894901573,5.025124900114782,3.3504625372015617,4.906161075116604,6.989502949375973,4.3630548035624335,6.322046705645514,9.01828951876943,9.758163906890648,13.864250380401046,19.75454011077441,4.860800231171894,6.944548343764647,9.87496316451102,6.82611885529107,9.68773670045476,13.889540953604948,8.800982387663819,12.526643198816188,17.662149143032288,11.102562632991907,15.826687196767786,22.721942438390418,44.94282591334388,65.95507616027984,92.96605890401844,7.295087155941374,10.525433069373488,15.102432571212681,10.289252617801049,14.800462032230135,21.41966275339314,5.15111984962861,7.436569999713122,10.742980319812325,7.222213165895229,10.403120000605231,14.900266960419302,9.165072971591545,13.357354473324762,19.090050522440176,19.05995718752359,27.523991687886394,38.42276071715419,9.510147807585946,13.84655722666908,19.468259208383735,13.294464442275777,19.31243347139153,27.128721430053734,17.04742079344615,24.801583435837088,34.818557995462605
2034 to 2044,Female,SES5,256150.8238283189,256386.8323781059,256608.8525334086,0.21799328026556347,0.4473020056616558,0.8225376500268415,0.0,0.0,0.0,2.419890043507398,3.512563388997829,4.89037283418051,3.4269302894669087,4.962175116585943,7.052159487112766,1.731179528359109,2.493406731221275,3.536236047945938,2.371549242266523,3.478348312803605,4.93439259562047,3.0788583845217996,4.471474020360931,6.378234909202434,6.877817019118534,9.789127190687184,13.96844313136233,3.431117927658664,4.92301844481989,6.984638042236732,4.800486301492948,6.8589140491656915,9.797524509461562,6.173148502540809,8.839892776209801,12.467769083369385,7.803573136632915,11.119090729661284,15.9592584733897,27.192348662629637,42.37787981118044,61.7381693930269,5.166492114069699,7.439226181060214,10.619372389094101,7.223817322639369,10.478462295476618,15.102093696476878,3.639966380804826,5.269736947096725,7.596290933382858,5.0769302037383985,7.375982299359679,10.50449425577701,6.474892339852307,9.45397721709513,13.45362842389662,13.470149679284884,19.517026772217456,27.35113493424005,6.787685334883936,9.815266307222036,13.763225715149598,9.429600094356342,13.717135301262832,19.29425502191971,12.07820293348191,17.592429638931208,24.618630820482196
2034 to 2044,Male,All,1924293.97989089,1928763.8449391758,1932977.828922231,4.448978867794065,9.074894608749899,16.747923037098527,0.0,0.0,0.0,45.47468084363887,67.0019100709955,95.8315139743158,73.33757631889132,105.63386021447752,152.6052704139454,36.65244505944086,53.001457520243804,76.53926136291085,51.0471206048274,73.95909016566114,106.75227270905694,65.72995678659373,95.04339510752064,137.56658958089324,151.3680556905792,219.66861249373585,312.74861529897356,76.39760259672357,110.32147831380223,156.54928833304405,106.17543781206156,154.50112278712243,219.05112782704546,135.34483698535206,197.83540356794776,283.97798380830915,141.69422400296168,205.44574834540535,293.23393458293026,652.3140078361661,968.6381672227712,1372.3262465773616,97.93790985530252,140.741801277428,205.72815136128656,161.71209134390074,235.96918766809551,341.79839214019705,81.43685429798246,119.07785824880796,172.6037807057205,113.34187321989994,166.18843525993861,239.20544717644523,145.75383010465274,213.09081016060392,307.8726348719244,267.90572187882526,394.7672687529256,563.6152242637687,135.52129668799913,199.53219511840993,285.7122511848062,188.89563064297317,277.38109170299333,399.9490137418933,243.29380495805682,354.9782986541523,510.33318599503644
2034 to 2044,Male,SES1,363181.076892412,364412.83088293055,365575.5881117512,1.2574626863876006,2.556542021471234,4.725144264046638,0.0,0.0,0.0,12.57946705196177,18.44335238387309,26.367969476433725,20.143864215699566,28.913799067761524,41.65564997723826,10.067948917575398,14.535464034926578,21.07336648342419,14.012451605912934,20.288666237696802,29.1921136791506,18.06093630149329,25.988226740461776,37.52387945006467,41.291107248256544,59.74250507887499,84.68316338753078,21.010512455800406,30.014525450816226,42.592036268542174,28.97928799074919,42.001957146857784,59.90953534338413,37.143557105380985,53.795392432068766,76.93933937819891,38.455104516476204,55.75886131597234,78.69682230900528,178.76729843795476,266.79916387461014,378.74877413052593,26.98506733619207,38.65001905178802,56.34388223555463,44.49200903253892,64.56124131272595,93.41129210335404,22.38580432478024,32.568029002036944,46.981153811425905,31.141870407244067,45.379297224325796,65.27520189366092,40.044569785295174,58.318700599801524,83.73970902449992,73.52083901446326,108.17790477152005,154.78343003533638,37.32819005777026,54.596123562214615,77.95525685798764,51.88384395301833,76.04532114199137,108.847308500121,66.55148177113968,97.13007762597817,139.77173840457965
2034 to 2044,Male,SES2,366107.8119845042,367124.5506959768,368083.4336364361,0.9759464198846138,1.9953597566323276,3.6529984224575864,0.0,0.0,0.0,9.872383193594215,14.51380887684109,20.79720039978338,15.861883207562737,22.78787836296565,33.003088350164184,7.941697204948235,11.456366299112895,16.56537585307387,11.066378456944447,15.996184824428559,23.061779595988405,14.1772674549828,20.516634943045048,29.756361767426686,32.46314451982936,47.27933355630476,67.30937107122038,16.51379993642846,23.77108972482663,33.83182704341754,22.88585769106993,33.3234698304294,47.24275951649719,29.28005159850606,42.64919266866382,60.985470207878436,30.476681303641463,44.19618198723582,62.91746735517619,141.24139614162277,209.65431278631348,298.215986530323,21.317292543413284,30.462066442025396,44.60279775525446,34.99455505798678,50.968593752898684,73.94032836516482,17.56865897878439,25.751653092200765,37.08172389719355,24.545450804419126,35.87737220757117,51.730420575358124,31.476489861504678,46.02229550351666,66.37396155853871,57.912806774487954,85.36509337471982,121.99111423402502,29.365299833728933,43.13649903109472,61.797633420953595,40.989361533482956,60.06327433601334,86.20920996565553,52.50908349731933,76.7384102835893,110.03229515396774
2034 to 2044,Male,SES3,387437.1833446165,388315.9973462964,389144.18862669484,0.8739389227009392,1.7853841150459648,3.3146740679421334,0.0,0.0,0.0,8.994305631237472,13.27340368427692,18.93537798869518,14.532533414155846,20.998276184432235,30.281885381268935,7.268728921294621,10.546431088581315,15.176111891763666,10.103407286240135,14.677870359397868,21.26791862488988,13.032248617856482,18.87339606436529,27.423444553949004,29.965976346916964,43.785159541823795,62.088722691306344,15.244041972195886,21.972586777593346,31.19544589450792,21.175874135779893,30.764634421985008,43.670407135748405,27.08629661782178,39.44673585100505,56.358452912486285,28.15048193204444,41.05303852042986,58.42196443122273,129.6709929104414,191.96034652004903,273.4012181282028,19.41158200341938,27.972714311710178,40.76854828848748,32.09937322702874,46.99367168689646,67.8078450486981,16.16492065970077,23.65937966392253,34.44046447756093,22.4578149109351,33.04614531349573,47.364937629271374,29.033049493863874,42.3422455543607,61.198698162819824,53.500284323505326,78.48987475418528,111.62556939711212,26.96238166090484,39.580762590839676,56.93201943729666,37.57711249250095,55.1369252120383,79.47603232703206,48.59304076148418,70.82867605091883,101.8088168716177
2034 to 2044,Male,SES4,409075.4221933133,409828.3854641444,410537.5282396719,0.7486816894028295,1.5386176217233087,2.851223347086746,0.0,0.0,0.0,7.839611818684909,11.59341576406386,16.560532338907674,12.6622787773609,18.393464991132383,26.585351324552892,6.319468591469313,9.23750146994158,13.372667876713091,8.808065397879068,12.873913316404384,18.658918723166323,11.432773592617337,16.549642450976677,24.09990922268871,26.251172900165354,38.43186779079261,54.66818402111104,13.362421784585724,19.28131184070785,27.536395159721938,18.498656183975587,26.96698468523848,38.26402255589022,23.63075181317247,34.62194664119693,49.81517628430422,24.717974904092312,36.17282405000836,51.52424981376949,113.03788081603672,167.94476106035177,240.1107320172398,16.885308613460616,24.44779385228227,35.546059360191975,28.03798310113844,41.23667604454742,59.33853429728102,14.107909305240932,20.718462045598812,30.17014484027217,19.63306418392589,28.92175907796824,41.59064102961042,25.291617869558113,37.10172350128415,53.69804453404908,46.47060006805452,68.77954541629694,97.737789191911,23.582167124184746,34.705565536538145,49.9609376536659,32.78150465201233,48.35264345310563,69.82839068484013,42.064536534022515,62.030109826361524,88.92238718886566
2034 to 2044,Male,SES5,398492.4854760442,399082.0805498279,399637.0903076769,0.5862242053353075,1.2087646955885867,2.217981575667786,0.0,0.0,0.0,6.087406831667849,9.082684110848163,13.013889915746,9.862053379831083,14.472580989300667,21.024034740446897,4.967230786341089,7.25598017723858,10.571115306753596,6.879832476718879,10.113520410415472,14.706333899121818,8.94692137260898,13.01702465418876,19.11672085427941,20.59606146852261,30.25497810784693,43.40679976440046,10.391318226663147,15.172656787867355,21.750474531112324,14.405754807523984,21.245986920977593,30.255601218967914,18.42597456342219,27.257756956434026,39.07813479078504,19.224366146887398,28.309351154524343,40.772082158274856,88.83597725753908,131.9314892721906,189.42153358984768,13.23118006301115,19.199282313892375,27.9254598533572,22.009557428523216,32.47823166586005,47.410549206870634,11.059783262022188,16.351720497897283,23.759530393752463,15.3643867922051,22.82223070780503,32.95226096512232,19.856599124564596,29.264186628511133,42.171862082180894,36.72748886621271,53.885478424262715,77.67210435938095,18.490412581901037,27.265554207921088,39.583429625355414,25.742332674431655,38.05559318322807,55.36312842206733,32.96831377700401,48.79993873749548,70.83756711675892
All,All,All,14414008.899404114,14439194.986759733,14462934.320126219,12.683386138951294,25.880626576026035,47.40843253485296,0.0,0.0,0.0,265.26920931589683,386.4154783839348,544.6353660895111,396.6497689959474,572.5628863129873,819.0334609069404,198.70771161456307,287.71073506724974,411.40619110474057,274.203593583786,402.74362242346615,570.2592625377165,355.557917540474,515.7447552691044,739.0798734828777,820.3435193310524,1175.3695425334613,1677.023200297506,413.93560013394074,589.6890090789292,835.8140028716444,578.2882736316132,825.2870511622192,1171.886118313098,741.7879822429999,1057.3122328830104,1512.3712472375616,963.2174471575624,1402.255991139249,2005.7257348379756,3675.99666782912,5392.196990984069,7562.064328085898,548.28663470066,792.5330537856796,1147.344589770805,861.9558901831813,1247.9007557016525,1797.231854101719,433.0844933066971,627.1037314724181,902.0722531005923,604.2864263688209,875.1197745187999,1250.4839652943713,778.2024106267693,1120.382408366515,1607.957791193412,1473.6660864873825,2167.4458856719148,3046.4143505405827,750.2793981868977,1093.0928342757234,1542.7568706400914,1053.5197813762627,1527.5560782838365,2152.386614070431,1349.8276079568154,1948.2762079781646,2749.7790335796058
All,All,SES1,2754151.1484150602,2761217.5614568926,2767886.163082618,3.723156170866373,7.546531559376698,13.810587454247171,0.0,0.0,0.0,79.48819541596382,116.17700108016078,164.208787615063,118.47946424628553,170.6989174572484,243.23396412516024,59.5699111629627,85.68576016544517,122.01755406074788,82.02849659135445,119.74244712898856,170.1286727289734,106.60772120513847,153.56366839510196,220.36030869408478,244.83699398076118,348.7545792187476,497.241243209736,122.77323296864779,175.24742332856619,248.35747275758743,172.13855820759093,245.430048109266,348.4008924205768,220.77513834284588,314.75842070715237,447.4049564937363,293.5370561663131,422.8355837569844,604.5521239671854,1104.0664349510837,1627.6741456950153,2282.648318545282,164.42531478941936,237.384807718045,346.2557811727206,257.3223298612002,369.99023090298783,532.3964931467195,129.65688935276677,186.25478874998322,267.396986469155,181.3180873993512,260.14777237671103,370.36034250832614,232.38644344667213,332.72292189178484,474.01480678708407,440.91132638748707,645.3773932803965,904.5258232253691,223.44446120461876,325.696612211118,458.7083308934625,313.04989291315025,454.1645009219544,638.5035465120303,402.49347706233357,579.8193377007756,816.0495891490143
All,All,SES2,2767045.987119802,2772803.2786688553,2778231.658699209,2.7953912712197835,5.685810935110263,10.394458103421657,0.0,0.0,0.0,58.78525331701663,85.5829792110143,120.23520114150219,87.95595300202929,126.57880559214419,180.94711528283182,44.040539104279695,63.60548982295748,90.58831996744706,60.811503071602594,88.91251303777754,126.1011459434571,78.94182375485273,113.91084168155018,162.8672189401853,181.17965986608962,259.3105472230801,369.16902991410274,91.16973933950104,130.2593880731386,184.7079667790131,127.59860852497484,182.00337646714138,259.00724297008964,163.98602097509055,233.46105315629842,332.7074271127308,213.94206778673225,310.84325645366914,442.3240226080462,817.9213373003035,1202.8766616037192,1681.530248099432,121.43490772955136,175.34182162908994,255.788159783317,190.3005658768529,275.08584428069736,395.5524820268718,95.47914870632385,138.37439737970917,198.91919722992859,133.85771771442265,193.6075271974219,275.52584378336275,172.01060847856695,247.5238141837172,353.93963554354247,326.48843592090446,478.7103271054808,672.2497733299731,166.48055495741158,241.83560443219864,340.23241008110404,232.62940546638416,337.21464665787175,472.96951395384934,298.2469846483926,430.82248520405835,607.4279212198921
All,All,SES3,2912902.4335676986,2917821.1628913833,2922455.5821076287,2.4623096767414117,5.070125578832899,9.252592059886714,0.0,0.0,0.0,51.52253135226827,75.3398618994853,106.78859714075404,77.30894913289501,111.92799374642786,159.69134175915553,38.85994780458205,56.096983132550626,80.34605742769726,53.684184992609474,78.64728612003418,112.04703540531757,69.11793062060191,100.73122216624697,144.3390533807245,160.38522858625308,229.51466707680052,327.27213020598487,81.06494470985679,115.22397428155296,163.9535938927254,112.8696194490272,161.26032612152892,229.2638745500492,145.0698398247721,206.5534541985893,298.1800476396237,187.7115058292615,273.421795254758,391.24258145902604,716.2995499116914,1054.830121956721,1480.5743187877224,106.69589038574746,154.41064048359925,222.77991777586539,168.23419832735703,243.81932240976676,348.1988978916523,84.34370855755085,122.64762260407753,177.05142709619605,118.7466693593149,171.33893132443689,243.8049248733645,152.3057707489012,219.19232951367903,314.32051997465373,288.17237624885996,423.94981228342954,595.484218173859,146.14133224655765,213.15351810915104,301.68811305760477,205.02227689561843,298.052108744875,421.1190922212849,262.71992521122485,379.92020355647173,538.7571642209754
All,All,SES4,3044303.066116271,3048466.342505163,3052386.7094678623,2.081978468407201,4.262590222093541,7.793103846621379,0.0,0.0,0.0,42.95691752859785,62.76613987327908,89.14700514948564,64.99336627256332,93.91210468756934,133.9161336342786,32.522608178167744,47.12635427889839,67.91638142894557,45.081125587723214,65.98313128677793,93.8180329955277,58.191885256994645,84.45845930334724,121.25355216885701,134.42620354350174,193.37853684829804,276.1267579388495,67.83634461903503,96.9119185990793,137.90091361725248,94.77504838083084,135.64441994349983,192.216714821303,121.68841555261633,173.9370204265798,248.78399482666933,157.09805056009844,228.39520756076328,326.2613435458759,592.9951685896218,870.5056752862091,1226.286978081706,89.01688949547585,129.3532576707293,186.78187086802552,141.3857342840558,204.7874240474231,293.97563464665836,70.88354949381856,103.10221397816122,148.58196266334912,99.50780979079535,144.10352148963648,205.15796511304524,127.80814675555939,184.30147557229242,263.62086948591144,241.67818274901154,355.2054330786997,500.2787386551926,122.41485618873494,178.587076946838,253.85398674522452,171.80039737185828,250.39109448669444,353.7586955733478,219.84611022853503,319.2612872613406,453.66286270937087
All,All,SES5,2935606.264185282,2938886.6412374387,2941974.2067689016,1.6075990426516038,3.275475851950163,6.024072617127284,0.0,0.0,0.0,31.871609294976448,46.4297570580686,65.98135094900113,48.13767288439622,69.83646811581096,100.47223212033263,24.256849068688,35.091500828808535,50.529259106787954,33.553348904534225,48.91167047450265,70.0792558364255,43.109201137129375,62.887834051513806,90.76542946120544,99.07444274315213,143.8438678219611,204.30742437022752,50.275749372330154,72.06411286745991,101.81130935062377,69.92127621789687,100.953459190412,143.52594979529437,89.90633415989153,129.41995199431165,184.73856479118234,114.13764378452173,167.4813929871509,242.65867093869218,435.23877585772556,633.8199069938823,889.3408055595047,65.90636112464311,95.60131077127275,138.51972559041465,105.76457349975722,152.65368085258197,219.75780295275175,52.427166747581076,77.00335054119927,110.40354255320672,73.79985527992949,107.32652250619054,152.57719419873334,94.86351662304358,137.58150487380453,196.80271791482073,179.26984608659166,263.5536352135938,372.38764946438533,90.37699813932655,132.81730543390984,189.01486726679948,126.65794348724785,186.0154278229498,263.2237295630017,161.33966727534673,237.5749913335618,338.35925720579
All,Female,All,5698519.079732943,5705560.839228891,5712191.073550467,3.9871187815247686,8.032220752433368,14.701044921884364,0.0,0.0,0.0,80.82347486898254,117.09783347688213,164.46592152795603,112.21258241075897,161.64980079179617,232.45358102592644,55.68853420196991,81.19187328127492,116.10366816526411,77.6347755703489,113.02322221981363,161.8454114385823,100.54047682417342,145.70988504590235,208.74099113463066,222.45175481523054,318.65939411186844,456.61643689950915,110.79081061739339,160.3711446103626,229.251545557024,156.10305473104634,223.8377881999196,322.58515332381677,200.81061371423706,287.7405630123309,410.92314377073916,295.14969345357974,421.5993271162648,608.9327143393144,1106.080314077236,1608.77918069207,2252.397504587102,165.8785467946481,240.34026090695386,346.66532934473355,233.8690855285275,338.62024259439636,490.780153893504,117.11635100892053,170.31235920481978,246.45723779099663,163.62591657646377,237.6452606773241,340.17237982060203,209.39449053125256,304.54846104368227,436.3625039565062,432.72783835755854,629.7379047593125,884.255893729472,218.0533305982258,317.3040446910065,446.1998638687278,302.4139014633195,442.60066248354553,622.9845561898585,390.4273204364225,568.0579595849713,798.4747297929465
All,Female,SES1,1108187.7626204349,1110146.0010566444,1111991.175251368,1.234737957699158,2.4957377132660246,4.6077242708539545,0.0,0.0,0.0,25.93312814428765,37.646088157185574,52.96995839085273,36.08753756423395,51.64335918086059,74.42114795006066,17.878288844714984,25.95746101288495,37.16134689033824,24.986862360979806,36.190782673401856,51.99784489443539,32.31329498974748,46.56664596043001,67.17789971203985,71.25277460324476,101.99374766226418,146.12118468311337,35.43000273813369,51.216836963592144,72.67135535053283,49.81308260818,71.46921799049028,102.90449127307235,64.15140119888972,91.72553331955419,131.3810346305128,95.02514195675401,136.08527471988057,196.69922919613654,366.45771879389076,535.2300992632545,758.6615116438162,53.315448682440994,77.14544217991961,111.53949722221024,74.92151811696493,108.25235065227378,156.357395690209,37.50608982188896,54.44488826450035,78.44036113576286,52.50795875078882,75.92815869142395,108.58178647846132,67.36350317508965,97.33377710536664,139.40803538293142,138.67839664412335,200.58995860202737,281.98960060065554,69.45036797921533,101.0256192275445,142.57335503651967,96.43590968113939,140.95289900110515,198.96191012637397,125.33273445552865,181.17121254587,254.48359612379352
All,Female,SES2,1103461.3813228514,1105063.2617811747,1106571.8473210325,0.8712706901393409,1.7621007354455545,3.2228639118533007,0.0,0.0,0.0,17.910332080268834,25.990483071076596,36.37209268832555,24.842548090290933,35.79284036626305,51.33393704954328,12.33464831224053,17.9794734903168,25.65766689876897,17.183798862715147,25.00518086254469,35.815391950801676,22.269179001309546,32.292973439657985,46.12721159350104,49.23707041141795,70.51317553445656,100.90467705179512,24.545500646955837,35.47321171514461,50.71752681689299,34.68634061419996,49.510409065321895,71.08454171028748,44.52439276836695,63.62183233635843,90.8731520367165,65.37104508162099,93.43507822903274,134.81090661703274,253.38036368016944,366.9659811852717,518.6070884618089,36.774738014701335,53.30999102400229,76.64849004883011,51.746477252418025,75.09227408314925,108.17146875500472,25.86812161895793,37.69284202292317,54.521930607025304,36.32817624340118,52.61914512103489,75.15184088469145,46.44439481660888,67.3819551191128,95.97481093247544,95.6984938559812,139.3984337328224,195.44477079079326,48.29110514531404,70.25223057661654,98.49050445578597,66.98252743336369,98.12320927324657,137.44495729317165,86.27678762768807,125.68953823086207,176.15941641678813
All,Female,SES3,1156577.8483086885,1157961.4529332297,1159263.9077023438,0.7764684414759966,1.5751367484250327,2.8847298176884943,0.0,0.0,0.0,15.782228168457044,22.903045739769787,32.23232417908846,21.834196625954668,31.63646333251294,45.69566738379,10.834981523925498,15.898179910768782,22.8278642265703,15.095039488535729,22.06427570848676,31.828322785054436,19.605612299600967,28.509108262884865,41.195737506711524,43.55567239094264,62.60858292235949,90.27094602423617,21.64297422178946,31.415595780201876,45.35016270391285,30.500620274588893,43.88832796734917,63.76762738163757,39.26792514238082,56.39826030845844,81.16427195746597,57.52821731078409,82.65425960759453,119.79619911715332,218.92244803231975,317.3443315557497,447.09258021189004,32.45467115122183,47.06082329652159,67.9391341930598,45.68020030625584,66.26082005942911,96.32460040260361,22.875295039155713,33.36206906661681,48.49020540942134,32.027522858554946,46.62905708447683,67.30993013938325,40.7391087789737,59.80289987508475,86.41114285410276,85.02729012753096,123.30520376338563,174.2260337002482,42.55456164546292,62.13253089041294,87.75973773090948,59.33648751310186,86.8945520725243,122.68530635820866,76.18156921793816,111.35882781413741,157.2266708138314
All,Female,SES4,1203432.9875826344,1204618.0624781386,1205733.2298946164,0.629197301733864,1.2667960036346257,2.318614704508901,0.0,0.0,0.0,12.523286910267396,18.20041005659359,25.53899323853273,17.46133854896946,25.232471679277474,36.358863277801305,8.681442797598416,12.677830115750572,18.144388973149198,12.012293450778706,17.642440115071782,25.351770408315236,15.490201264470546,22.779521719932774,32.72349075795561,34.65547346896818,49.93937918253958,71.9948309225836,17.275070074640926,25.084957680801292,35.87664034457137,24.418851950050755,34.98965254991364,50.476606215844576,31.331880931784838,45.02299348237352,64.44484728880114,45.512459896066176,65.71134488851791,95.11733253715362,162.44629580842343,240.03051668773003,340.011688075888,25.914894794314886,37.46421503529652,53.89797014237599,36.502928514162534,52.893027317472786,76.3120837392406,18.2469619072656,26.608681968362298,38.5646133985135,25.68101866237098,37.15386181229465,53.21592513366939,32.49569836137925,47.780537720747986,68.45517439388114,67.76577689906863,98.68076314119428,138.8114480039865,33.91248516663335,49.67182361836904,70.08049317385913,47.349683155191514,69.29456893382621,97.44793533285205,61.02457771322424,89.04718515974815,124.91569087824098
All,Female,SES5,1126859.0998983348,1127772.0609797032,1128630.913381107,0.45921598544856096,0.9160824185047921,1.678718729088193,0.0,0.0,0.0,8.571376369226787,12.45024473205817,17.534248115447337,11.926248650904261,17.309020220460795,24.764619605896367,6.002762402075623,8.677462501705634,12.410712379688741,8.180592802489292,12.10176666754549,17.242169203366018,10.568698024286343,15.592739907547845,22.334388986609643,23.497944296701306,34.023809324838055,48.76847258591967,11.744531755463042,17.10360195255273,24.319153129957318,16.538920033026013,23.82574394311624,34.029478838659635,21.192085927093917,30.637307476375035,43.73289273136534,30.654581347438793,44.088818976820775,64.1003364654434,96.49277966750432,150.2714217217973,218.75666993657202,17.621700296672582,25.54046831587008,36.636963231862154,24.982879491072932,36.25211776762783,51.93721583028424,12.493008451687432,18.203698987048305,26.313789599539152,17.511686340681845,25.51751026678739,36.459908417238914,22.25351190243314,32.686138890860946,46.88751493031245,46.51851564813736,67.62928020847039,95.08019209877278,23.301512298487456,34.07120007780891,47.917524326716425,32.497251442124195,47.5775077745369,66.87083644595764,41.79558508750566,61.07409779453273,85.9948602050664
All,Male,All,8715489.819671169,8733634.147530843,8750743.24657575,8.748987826703038,17.881783100824087,32.766317520209235,0.0,0.0,0.0,182.12169761077652,269.1298746508886,384.93216725810623,284.04684504768204,410.34828147882934,594.2861270763807,142.22580050867245,206.02980040038926,298.6380499684948,197.50644052083567,287.8009452432136,413.16443381590796,254.49142741273118,368.65284724608193,537.6707954284286,584.5410411913607,859.8720939656587,1224.175024189761,297.53101120658135,430.2544982876625,617.4129563056753,412.54700742672094,601.4383927808125,867.5737814893433,531.4178751679374,771.2782437606909,1109.3742037655536,663.9872948724271,979.5172529449198,1403.7454140707084,2527.806500389785,3764.8023912454623,5343.0229922967355,380.7919669769956,552.7334570378224,807.6545537611275,617.4849074035668,905.3104057610046,1312.8828116298491,312.8592785343924,457.18273716030944,666.3513271822962,432.8030193874838,637.6644508320123,921.44814993816,560.7290299273825,818.7263749612457,1180.2017998440754,1035.5248605937843,1535.364156805116,2184.122244590302,524.3152647394384,774.8471385732731,1107.6054708166505,733.1691151497732,1078.8823480317283,1542.8694009452051,939.2016030311589,1379.6806933600697,1973.999470688373
All,Male,SES1,1645963.3857946256,1651071.5604002485,1655894.9878312496,2.479251491423183,5.060105385864253,9.34977247354386,0.0,0.0,0.0,53.30309298718484,78.34272416695632,112.44457837666727,82.24044414554476,118.61878660538804,171.31448086439374,41.312108512505425,59.61270001650148,86.74261548779462,57.13217737667522,83.38417092110285,120.09288348164402,74.02984881940634,106.7144585037965,154.9172037167023,169.03306614006416,247.82082794292486,353.04782891526537,85.82373943648194,124.21549118941513,177.35023353081206,119.0941321363008,173.6057976117735,251.2285269805641,153.92930144493715,222.5164601982913,317.80309836802525,195.54527624618538,286.8342535278163,410.95763536258363,730.8583237237838,1090.5975587090625,1541.9995447851074,110.9905269484037,161.0203057126235,234.5764310597136,179.36529639748827,261.4772712546085,378.57304705853875,90.27894970376438,131.8434636255165,190.94710061556654,125.71973176859966,184.41588113987243,265.6905758441319,161.78311546612463,235.945734933907,337.87244162372895,300.1134400310425,443.4973053626396,631.5413903535606,152.23894748967686,223.78931560735495,319.9638696302971,213.10742455575254,312.2401218333578,444.8523159860616,272.3453854412349,399.0622783597656,570.6247074656544
All,Male,SES2,1663584.6057969506,1667740.0168876806,1671659.8113781759,1.9328504091207963,3.9473994017582346,7.184760796397429,0.0,0.0,0.0,40.43987624160002,59.63264602936595,85.27296629504512,62.79200147144076,90.4888491891466,130.98450977789133,31.42547369305954,45.45650023761013,66.21963222417403,43.69119380398268,63.53673155812211,91.27122085744995,56.20742722545374,81.56489344369967,118.2461139576461,128.6741892865576,189.4338616226491,268.99665877805415,65.62955025528865,94.87751330624482,135.7526109895102,90.88942343751192,132.5798014714722,191.1023579151933,117.06185055852777,169.99647479872888,244.23004801910378,147.2610968815148,216.67444896417382,310.729878373172,559.1685738012582,832.7962267493654,1180.4342845718072,84.41190500977851,122.2365855471666,177.51874438355614,136.3782127151295,199.67378942169387,289.5378670940082,68.94169788987493,100.8526300643714,146.76783685632398,95.79087940343635,140.7404036486552,203.67077757054903,123.22730638225492,180.5837654465651,259.4663500246709,229.1381912409568,338.26358731860694,482.0832435755863,115.62049518522517,170.9519323714792,244.51364931815263,162.0843750875623,237.8207502531555,339.2287003155622,208.19228771596437,304.4657465414993,435.0730550387171
All,Male,SES3,1756324.5852590094,1759859.7099581538,1763191.6744052845,1.7092534565333177,3.5086630486105728,6.448903728232833,0.0,0.0,0.0,35.540110200409586,52.37428857774661,74.78972773937139,55.002995568893894,80.0522930121885,116.34343889603458,27.589207058405226,40.22363566061694,58.24509392492104,38.428667968490466,56.12057149052217,80.54556428402041,49.47824690527289,72.09495471893858,105.12884481045168,113.96319135846625,167.42460141121126,240.4035059545725,58.233782003726596,84.07299228777649,120.35065111509816,80.71036740796684,117.53617972074915,169.67013477526046,104.12161183886462,150.688978818281,217.16371357760215,128.6570991605418,191.06158005843702,273.3898996800698,495.20502959847147,735.590211279048,1047.7427896026613,74.01670759272564,107.79416906875156,157.5127583017372,120.67178752757492,177.04951197894508,257.0454101093307,61.02411807334377,89.0022786963734,129.93295285116017,84.75936009752749,124.57548312683235,179.20208640527798,109.51143501081755,159.77089413081455,231.206765276116,201.16197081983026,299.58857625384826,425.146942803071,101.6375361134112,151.41020674508854,215.8554877250602,143.47824163027744,210.66326155895032,301.2413743127511,183.0003919782051,269.4820552351165,385.08192965571783
