draw_,sex,age_start,deathPerInfect,hospitalPerInfect
17,female,90,0.33890745,0.43240389
17,female,95,0.33890745,0.43240389
17,female,100,0.33890745,0.43240389
17,female,105,0.33890745,0.43240389
17,male,0,9.69E-06,0.032664161
17,male,5,9.69E-06,0.032664161
17,male,10,2.48E-05,0.009704416
17,male,15,2.48E-05,0.009704416
17,male,20,0.000196763,0.01893005
17,male,25,0.000196763,0.01893005
17,male,30,0.00055948,0.033785217
17,male,35,0.00055948,0.033785217
17,male,40,0.00208013,0.083585262
17,male,45,0.00208013,0.083585262
17,male,50,0.008619508,0.16346633
17,male,55,0.008619508,0.16346633
17,male,60,0.028097749,0.25330931
17,male,65,0.028097749,0.25330931
17,male,70,0.15439004,0.43400052
17,male,75,0.15439004,0.43400052
17,male,80,0.41549206,0.61477745
17,male,85,0.41549206,0.61477745
17,male,90,0.5162195,0.54207379
17,male,95,0.5162195,0.54207379
17,male,100,0.5162195,0.54207379
17,male,105,0.5162195,0.54207379
18,female,0,2.24E-06,0.02656699
18,female,5,2.24E-06,0.02656699
18,female,10,1.29E-05,0.007246112
18,female,15,1.29E-05,0.007246112
18,female,20,5.46E-05,0.030199474
18,female,25,5.46E-05,0.030199474
18,female,30,0.000149108,0.045193881
18,female,35,0.000149108,0.045193881
18,female,40,0.00113761,0.060370605
18,female,45,0.00113761,0.060370605
18,female,50,0.003628933,0.097166166
18,female,55,0.003628933,0.097166166
18,female,60,0.006465006,0.17006618
18,female,65,0.006465006,0.17006618
18,female,70,0.085086942,0.39037183
18,female,75,0.085086942,0.39037183
18,female,80,0.2737219,0.52353609
18,female,85,0.2737219,0.52353609
18,female,90,0.31446859,0.44260666
18,female,95,0.31446859,0.44260666
18,female,100,0.31446859,0.44260666
18,female,105,0.31446859,0.44260666
18,male,0,5.68E-06,0.019640358
18,male,5,5.68E-06,0.019640358
18,male,10,2.21E-05,0.005234487
18,male,15,2.21E-05,0.005234487
18,male,20,0.000135917,0.017465349
18,male,25,0.000135917,0.017465349
18,male,30,0.000498216,0.025276637
18,male,35,0.000498216,0.025276637
18,male,40,0.001759598,0.073809579
18,male,45,0.001759598,0.073809579
18,male,50,0.00583833,0.14286403
18,male,55,0.00583833,0.14286403
18,male,60,0.021462353,0.24578354
18,male,65,0.021462353,0.24578354
18,male,70,0.14730196,0.40846446
18,male,75,0.14730196,0.40846446
18,male,80,0.353764,0.57949626
18,male,85,0.353764,0.57949626
18,male,90,0.47546333,0.52428973
18,male,95,0.47546333,0.52428973
18,male,100,0.47546333,0.52428973
18,male,105,0.47546333,0.52428973
19,female,0,8.50E-06,0.042948768
19,female,5,8.50E-06,0.042948768
19,female,10,1.76E-05,0.013232768
19,female,15,1.76E-05,0.013232768
19,female,20,0.000111514,0.041425951
19,female,25,0.000111514,0.041425951
19,female,30,0.000487814,0.059362393
19,female,35,0.000487814,0.059362393
19,female,40,0.001656882,0.064696312
19,female,45,0.001656882,0.064696312
19,female,50,0.005525813,0.098122254
19,female,55,0.005525813,0.098122254
19,female,60,0.012933816,0.20868023
19,female,65,0.012933816,0.20868023
19,female,70,0.12815036,0.42483604
19,female,75,0.12815036,0.42483604
19,female,80,0.30349019,0.54461837
19,female,85,0.30349019,0.54461837
19,female,90,0.38707554,0.46077278
19,female,95,0.38707554,0.46077278
19,female,100,0.38707554,0.46077278
19,female,105,0.38707554,0.46077278
19,male,0,2.20E-05,0.030694595
19,male,5,2.20E-05,0.030694595
19,male,10,5.87E-05,0.005648922
19,male,15,5.87E-05,0.005648922
19,male,20,0.000205329,0.02225497
19,male,25,0.000205329,0.02225497
19,male,30,0.000824208,0.036568973
19,male,35,0.000824208,0.036568973
19,male,40,0.003374565,0.079168759
19,male,45,0.003374565,0.079168759
19,male,50,0.015424255,0.15907656
19,male,55,0.015424255,0.15907656
19,male,60,0.044963349,0.25368613
19,male,65,0.044963349,0.25368613
19,male,70,0.17474398,0.45902544
19,male,75,0.17474398,0.45902544
19,male,80,0.39492461,0.64099085
19,male,85,0.39492461,0.64099085
19,male,90,0.58843386,0.62273967
19,male,95,0.58843386,0.62273967
19,male,100,0.58843386,0.62273967
19,male,105,0.58843386,0.62273967
20,female,0,3.48E-06,0.040385198
20,female,5,3.48E-06,0.040385198
20,female,10,2.04E-05,0.015823677
20,female,15,2.04E-05,0.015823677
20,female,20,8.04E-05,0.034073915
20,female,25,8.04E-05,0.034073915
20,female,30,0.000437877,0.052138653
20,female,35,0.000437877,0.052138653
20,female,40,0.001341614,0.075213492
20,female,45,0.001341614,0.075213492
20,female,50,0.004294096,0.092206955
20,female,55,0.004294096,0.092206955
20,female,60,0.008986121,0.20691264
20,female,65,0.008986121,0.20691264
20,female,70,0.14834373,0.39771891
20,female,75,0.14834373,0.39771891
20,female,80,0.30732965,0.56286865
20,female,85,0.30732965,0.56286865
20,female,90,0.35550967,0.45974568
20,female,95,0.35550967,0.45974568
20,female,100,0.35550967,0.45974568
20,female,105,0.35550967,0.45974568
20,male,0,1.18E-05,0.039209817
20,male,5,1.18E-05,0.039209817
20,male,10,4.03E-05,0.005454275
20,male,15,4.03E-05,0.005454275
20,male,20,0.000164788,0.022835348
20,male,25,0.000164788,0.022835348
20,male,30,0.000701415,0.032497961
20,male,35,0.000701415,0.032497961
20,male,40,0.002931362,0.084653087
20,male,45,0.002931362,0.084653087
20,male,50,0.012801415,0.14317612
20,male,55,0.012801415,0.14317612
20,male,60,0.035619199,0.25410146
20,male,65,0.035619199,0.25410146
20,male,70,0.21380538,0.45852235
20,male,75,0.21380538,0.45852235
20,male,80,0.39522457,0.62698591
20,male,85,0.39522457,0.62698591
20,male,90,0.57345259,0.61182249
20,male,95,0.57345259,0.61182249
20,male,100,0.57345259,0.61182249
20,male,105,0.57345259,0.61182249
21,female,0,2.86E-06,0.046696816
21,female,5,2.86E-06,0.046696816
21,female,10,2.03E-05,0.013194598
21,female,15,2.03E-05,0.013194598
21,female,20,7.58E-05,0.035523217
21,female,25,7.58E-05,0.035523217
21,female,30,0.000274486,0.054340996
21,female,35,0.000274486,0.054340996
21,female,40,0.001121031,0.06912706
21,female,45,0.001121031,0.06912706
21,female,50,0.004569598,0.10857775
21,female,55,0.004569598,0.10857775
21,female,60,0.009606449,0.21889904
21,female,65,0.009606449,0.21889904
21,female,70,0.092865013,0.45613927
21,female,75,0.092865013,0.45613927
21,female,80,0.26601842,0.56528044
21,female,85,0.26601842,0.56528044
21,female,90,0.35995236,0.43796661
21,female,95,0.35995236,0.43796661
21,female,100,0.35995236,0.43796661
21,female,105,0.35995236,0.43796661
21,male,0,6.46E-06,0.022085393
21,male,5,6.46E-06,0.022085393
21,male,10,3.18E-05,0.006771938
21,male,15,3.18E-05,0.006771938
21,male,20,0.000100503,0.022720769
21,male,25,0.000100503,0.022720769
21,male,30,0.000496264,0.029837273
21,male,35,0.000496264,0.029837273
21,male,40,0.002074459,0.08739122
21,male,45,0.002074459,0.08739122
21,male,50,0.009302636,0.14945541
21,male,55,0.009302636,0.14945541
21,male,60,0.026866214,0.27179772
21,male,65,0.026866214,0.27179772
21,male,70,0.15687741,0.4368116
21,male,75,0.15687741,0.4368116
21,male,80,0.40040642,0.65668064
21,male,85,0.40040642,0.65668064
21,male,90,0.46833423,0.59746772
21,male,95,0.46833423,0.59746772
21,male,100,0.46833423,0.59746772
21,male,105,0.46833423,0.59746772
22,female,0,6.41E-06,0.033569235
22,female,5,6.41E-06,0.033569235
22,female,10,3.24E-05,0.013398723
22,female,15,3.24E-05,0.013398723
22,female,20,0.000151416,0.038843349
22,female,25,0.000151416,0.038843349
22,female,30,0.000363685,0.061459277
22,female,35,0.000363685,0.061459277
22,female,40,0.001766813,0.077804767
22,female,45,0.001766813,0.077804767
22,female,50,0.006023139,0.10741518
22,female,55,0.006023139,0.10741518
22,female,60,0.013430743,0.21403974
22,female,65,0.013430743,0.21403974
22,female,70,0.11656286,0.4367919
22,female,75,0.11656286,0.4367919
22,female,80,0.31741521,0.57514042
22,female,85,0.31741521,0.57514042
22,female,90,0.3992843,0.48668343
22,female,95,0.3992843,0.48668343
22,female,100,0.3992843,0.48668343
22,female,105,0.3992843,0.48668343
22,male,0,1.64E-05,0.036123227
22,male,5,1.64E-05,0.036123227
22,male,10,7.16E-05,0.010972693
22,male,15,7.16E-05,0.010972693
22,male,20,0.000154942,0.021267084
22,male,25,0.000154942,0.021267084
22,male,30,0.000844507,0.040944159
22,male,35,0.000844507,0.040944159
22,male,40,0.002884746,0.096904472
22,male,45,0.002884746,0.096904472
22,male,50,0.017066838,0.17239694
22,male,55,0.017066838,0.17239694
22,male,60,0.044398729,0.2946319
22,male,65,0.044398729,0.2946319
22,male,70,0.20674257,0.47522086
22,male,75,0.20674257,0.47522086
22,male,80,0.45936939,0.65344256
22,male,85,0.45936939,0.65344256
22,male,90,0.56414229,0.63661152
22,male,95,0.56414229,0.63661152
22,male,100,0.56414229,0.63661152
22,male,105,0.56414229,0.63661152
23,female,0,4.15E-06,0.025089404
23,female,5,4.15E-06,0.025089404
23,female,10,1.37E-05,0.009812758
23,female,15,1.37E-05,0.009812758
23,female,20,8.50E-05,0.031954423
23,female,25,8.50E-05,0.031954423
23,female,30,0.000269703,0.047644861
23,female,35,0.000269703,0.047644861
23,female,40,0.001109264,0.065272003
23,female,45,0.001109264,0.065272003
23,female,50,0.004459904,0.086131901
23,female,55,0.004459904,0.086131901
23,female,60,0.009965207,0.16663942
23,female,65,0.009965207,0.16663942
23,female,70,0.10390735,0.39852428
23,female,75,0.10390735,0.39852428
23,female,80,0.27724448,0.5435437
23,female,85,0.27724448,0.5435437
23,female,90,0.36601788,0.43913484
23,female,95,0.36601788,0.43913484
23,female,100,0.36601788,0.43913484
23,female,105,0.36601788,0.43913484
23,male,0,9.61E-06,0.02068162
23,male,5,9.61E-06,0.02068162
23,male,10,5.12E-05,0.004123964
23,male,15,5.12E-05,0.004123964
23,male,20,0.000125459,0.016917745
23,male,25,0.000125459,0.016917745
23,male,30,0.000413886,0.029941592
23,male,35,0.000413886,0.029941592
23,male,40,0.002296315,0.076216251
23,male,45,0.002296315,0.076216251
23,male,50,0.0096107,0.12466275
23,male,55,0.0096107,0.12466275
23,male,60,0.030891273,0.2347205
23,male,65,0.030891273,0.2347205
23,male,70,0.19076064,0.38886631
23,male,75,0.19076064,0.38886631
23,male,80,0.42792529,0.6036464
23,male,85,0.42792529,0.6036464
23,male,90,0.55614817,0.52835369
23,male,95,0.55614817,0.52835369
23,male,100,0.55614817,0.52835369
23,male,105,0.55614817,0.52835369
24,female,0,5.10E-06,0.022206001
24,female,5,5.10E-06,0.022206001
24,female,10,2.11E-05,0.007249066
24,female,15,2.11E-05,0.007249066
24,female,20,8.77E-05,0.033156544
24,female,25,8.77E-05,0.033156544
24,female,30,0.000347116,0.043851335
24,female,35,0.000347116,0.043851335
24,female,40,0.001734413,0.066427387
24,female,45,0.001734413,0.066427387
24,female,50,0.005744113,0.10741393
24,female,55,0.005744113,0.10741393
24,female,60,0.013464386,0.18357421
24,female,65,0.013464386,0.18357421
24,female,70,0.094156407,0.438122
24,female,75,0.094156407,0.438122
24,female,80,0.31300199,0.54210216
24,female,85,0.31300199,0.54210216
24,female,90,0.38137326,0.46807027
24,female,95,0.38137326,0.46807027
24,female,100,0.38137326,0.46807027
24,female,105,0.38137326,0.46807027
24,male,0,2.84E-05,0.019742964
24,male,5,2.84E-05,0.019742964
24,male,10,5.93E-05,0.003851255
24,male,15,5.93E-05,0.003851255
24,male,20,0.000179566,0.021026747
24,male,25,0.000179566,0.021026747
24,male,30,0.000661009,0.021008009
24,male,35,0.000661009,0.021008009
24,male,40,0.003409095,0.083148204
24,male,45,0.003409095,0.083148204
24,male,50,0.012563038,0.14120387
24,male,55,0.012563038,0.14120387
24,male,60,0.033892248,0.26177347
24,male,65,0.033892248,0.26177347
24,male,70,0.21306403,0.44641331
24,male,75,0.21306403,0.44641331
24,male,80,0.42248905,0.62023228
24,male,85,0.42248905,0.62023228
24,male,90,0.52096945,0.4627685
24,male,95,0.52096945,0.4627685
24,male,100,0.52096945,0.4627685
24,male,105,0.52096945,0.4627685
25,female,0,7.33E-06,0.038650386
25,female,5,7.33E-06,0.038650386
25,female,10,1.44E-05,0.017590597
25,female,15,1.44E-05,0.017590597
25,female,20,7.03E-05,0.033720493
25,female,25,7.03E-05,0.033720493
25,female,30,0.000323777,0.050170355
25,female,35,0.000323777,0.050170355
25,female,40,0.00118661,0.073064595
25,female,45,0.00118661,0.073064595
25,female,50,0.005199895,0.10947752
25,female,55,0.005199895,0.10947752
25,female,60,0.010790246,0.20457731
25,female,65,0.010790246,0.20457731
25,female,70,0.09622898,0.42482886
25,female,75,0.09622898,0.42482886
25,female,80,0.30098093,0.53415418
25,female,85,0.30098093,0.53415418
25,female,90,0.36335281,0.43524292
25,female,95,0.36335281,0.43524292
25,female,100,0.36335281,0.43524292
25,female,105,0.36335281,0.43524292
25,male,0,6.74E-06,0.022536993
25,male,5,6.74E-06,0.022536993
25,male,10,3.21E-05,0.005487853
25,male,15,3.21E-05,0.005487853
25,male,20,0.000175734,0.022590717
25,male,25,0.000175734,0.022590717
25,male,30,0.000671843,0.028458068
25,male,35,0.000671843,0.028458068
25,male,40,0.003280405,0.087059736
25,male,45,0.003280405,0.087059736
25,male,50,0.007586003,0.14661428
25,male,55,0.007586003,0.14661428
25,male,60,0.032241248,0.24606448
25,male,65,0.032241248,0.24606448
25,male,70,0.20413944,0.45198083
25,male,75,0.20413944,0.45198083
25,male,80,0.42833903,0.64788777
25,male,85,0.42833903,0.64788777
25,male,90,0.53627855,0.57581258
25,male,95,0.53627855,0.57581258
25,male,100,0.53627855,0.57581258
25,male,105,0.53627855,0.57581258
26,female,0,9.42E-06,0.034400195
26,female,5,9.42E-06,0.034400195
26,female,10,2.32E-05,0.01785011
26,female,15,2.32E-05,0.01785011
26,female,20,0.000121082,0.036686238
26,female,25,0.000121082,0.036686238
26,female,30,0.000329124,0.047371347
26,female,35,0.000329124,0.047371347
26,female,40,0.001248671,0.078565285
26,female,45,0.001248671,0.078565285
26,female,50,0.005693997,0.10509848
26,female,55,0.005693997,0.10509848
26,female,60,0.011850166,0.20753868
26,female,65,0.011850166,0.20753868
26,female,70,0.10873958,0.43694395
26,female,75,0.10873958,0.43694395
26,female,80,0.30458158,0.5568856
26,female,85,0.30458158,0.5568856
26,female,90,0.36621675,0.46491325
26,female,95,0.36621675,0.46491325
26,female,100,0.36621675,0.46491325
26,female,105,0.36621675,0.46491325
26,male,0,2.67E-05,0.022059467
26,male,5,2.67E-05,0.022059467
26,male,10,4.24E-05,0.008852332
26,male,15,4.24E-05,0.008852332
26,male,20,0.000197665,0.028110391
26,male,25,0.000197665,0.028110391
26,male,30,0.000697849,0.030243186
26,male,35,0.000697849,0.030243186
26,male,40,0.003444886,0.099263504
26,male,45,0.003444886,0.099263504
26,male,50,0.020558909,0.15491308
26,male,55,0.020558909,0.15491308
26,male,60,0.040094394,0.27103865
26,male,65,0.040094394,0.27103865
26,male,70,0.1881029,0.48233524
26,male,75,0.1881029,0.48233524
26,male,80,0.41478565,0.63338161
26,male,85,0.41478565,0.63338161
26,male,90,0.5679599,0.62863392
26,male,95,0.5679599,0.62863392
26,male,100,0.5679599,0.62863392
26,male,105,0.5679599,0.62863392
27,female,0,4.25E-06,0.036795408
27,female,5,4.25E-06,0.036795408
27,female,10,1.06E-05,0.014690224
27,female,15,1.06E-05,0.014690224
27,female,20,8.75E-05,0.041237924
27,female,25,8.75E-05,0.041237924
27,female,30,0.000210173,0.052471723
27,female,35,0.000210173,0.052471723
27,female,40,0.001397186,0.070993416
27,female,45,0.001397186,0.070993416
27,female,50,0.005507683,0.11314841
27,female,55,0.005507683,0.11314841
27,female,60,0.007752565,0.21596856
27,female,65,0.007752565,0.21596856
27,female,70,0.11078364,0.466425
27,female,75,0.11078364,0.466425
27,female,80,0.29779419,0.56666392
27,female,85,0.29779419,0.56666392
27,female,90,0.36373702,0.48404509
27,female,95,0.36373702,0.48404509
27,female,100,0.36373702,0.48404509
27,female,105,0.36373702,0.48404509
27,male,0,1.01E-05,0.026615402
27,male,5,1.01E-05,0.026615402
27,male,10,4.64E-05,0.004887404
27,male,15,4.64E-05,0.004887404
27,male,20,0.000243307,0.026019584
27,male,25,0.000243307,0.026019584
27,male,30,0.000481754,0.030862894
27,male,35,0.000481754,0.030862894
27,male,40,0.002085475,0.092411436
27,male,45,0.002085475,0.092411436
27,male,50,0.010712485,0.15798995
27,male,55,0.010712485,0.15798995
27,male,60,0.033314589,0.27518484
27,male,65,0.033314589,0.27518484
27,male,70,0.15709424,0.42618293
27,male,75,0.15709424,0.42618293
27,male,80,0.40467265,0.67191035
27,male,85,0.40467265,0.67191035
27,male,90,0.51638913,0.5949291
27,male,95,0.51638913,0.5949291
27,male,100,0.51638913,0.5949291
27,male,105,0.51638913,0.5949291
28,female,0,3.95E-06,0.033568338
28,female,5,3.95E-06,0.033568338
28,female,10,1.71E-05,0.015850196
28,female,15,1.71E-05,0.015850196
28,female,20,7.89E-05,0.032044351
28,female,25,7.89E-05,0.032044351
28,female,30,0.000232011,0.049024593
28,female,35,0.000232011,0.049024593
28,female,40,0.001206041,0.072440073
28,female,45,0.001206041,0.072440073
28,female,50,0.004774704,0.1029064
28,female,55,0.004774704,0.1029064
28,female,60,0.010860208,0.22931917
28,female,65,0.010860208,0.22931917
28,female,70,0.11474446,0.41737011
28,female,75,0.11474446,0.41737011
28,female,80,0.25228235,0.55299419
28,female,85,0.25228235,0.55299419
28,female,90,0.36073333,0.46425632
28,female,95,0.36073333,0.46425632
28,female,100,0.36073333,0.46425632
28,female,105,0.36073333,0.46425632
28,male,0,1.07E-05,0.023989094
28,male,5,1.07E-05,0.023989094
28,male,10,6.37E-05,0.005535372
28,male,15,6.37E-05,0.005535372
28,male,20,0.000113827,0.026983643
28,male,25,0.000113827,0.026983643
28,male,30,0.000736608,0.037143733
28,male,35,0.000736608,0.037143733
28,male,40,0.002660779,0.090681076
28,male,45,0.002660779,0.090681076
28,male,50,0.007897613,0.15211576
28,male,55,0.007897613,0.15211576
28,male,60,0.039056487,0.28507125
28,male,65,0.039056487,0.28507125
28,male,70,0.17663994,0.42841247
28,male,75,0.17663994,0.42841247
28,male,80,0.4351483,0.62916404
28,male,85,0.4351483,0.62916404
28,male,90,0.55443972,0.59192753
28,male,95,0.55443972,0.59192753
28,male,100,0.55443972,0.59192753
28,male,105,0.55443972,0.59192753
29,female,0,7.42E-06,0.031332519
29,female,5,7.42E-06,0.031332519
29,female,10,2.13E-05,0.011301775
29,female,15,2.13E-05,0.011301775
29,female,20,6.73E-05,0.03701973
29,female,25,6.73E-05,0.03701973
29,female,30,0.000438074,0.050617013
29,female,35,0.000438074,0.050617013
29,female,40,0.001193084,0.069013938
29,female,45,0.001193084,0.069013938
29,female,50,0.005472492,0.11079369
29,female,55,0.005472492,0.11079369
29,female,60,0.013940698,0.2021044
29,female,65,0.013940698,0.2021044
29,female,70,0.10142599,0.43857935
29,female,75,0.10142599,0.43857935
29,female,80,0.25885394,0.5389359
29,female,85,0.25885394,0.5389359
29,female,90,0.36671925,0.46900588
29,female,95,0.36671925,0.46900588
29,female,100,0.36671925,0.46900588
29,female,105,0.36671925,0.46900588
29,male,0,1.36E-05,0.046712749
29,male,5,1.36E-05,0.046712749
29,male,10,4.51E-05,0.008414608
29,male,15,4.51E-05,0.008414608
29,male,20,0.000201176,0.023579003
29,male,25,0.000201176,0.023579003
29,male,30,0.000839525,0.040368605
29,male,35,0.000839525,0.040368605
29,male,40,0.002369271,0.09114895
29,male,45,0.002369271,0.09114895
29,male,50,0.010685619,0.16323864
29,male,55,0.010685619,0.16323864
29,male,60,0.035107952,0.2618705
29,male,65,0.035107952,0.2618705
29,male,70,0.21572295,0.47184634
29,male,75,0.21572295,0.47184634
29,male,80,0.45598623,0.64981031
29,male,85,0.45598623,0.64981031
29,male,90,0.56691194,0.55070829
29,male,95,0.56691194,0.55070829
29,male,100,0.56691194,0.55070829
29,male,105,0.56691194,0.55070829
30,female,0,3.43E-06,0.056101304
30,female,5,3.43E-06,0.056101304
30,female,10,2.24E-05,0.029551532
30,female,15,2.24E-05,0.029551532
30,female,20,6.42E-05,0.055759992
30,female,25,6.42E-05,0.055759992
30,female,30,0.000315428,0.080462702
30,female,35,0.000315428,0.080462702
30,female,40,0.001278473,0.076027513
30,female,45,0.001278473,0.076027513
30,female,50,0.005126756,0.13332807
30,female,55,0.005126756,0.13332807
30,female,60,0.007981189,0.28467092
30,female,65,0.007981189,0.28467092
30,female,70,0.084801756,0.48787704
30,female,75,0.084801756,0.48787704
30,female,80,0.30271637,0.64555943
30,female,85,0.30271637,0.64555943
30,female,90,0.33701763,0.52195179
30,female,95,0.33701763,0.52195179
30,female,100,0.33701763,0.52195179
30,female,105,0.33701763,0.52195179
30,male,0,1.20E-05,0.047329865
30,male,5,1.20E-05,0.047329865
30,male,10,4.68E-05,0.007369212
30,male,15,4.68E-05,0.007369212
30,male,20,0.000171796,0.039057802
30,male,25,0.000171796,0.039057802
30,male,30,0.000558989,0.053927138
30,male,35,0.000558989,0.053927138
30,male,40,0.002428823,0.1170629
30,male,45,0.002428823,0.1170629
30,male,50,0.011761659,0.20190942
30,male,55,0.011761659,0.20190942
30,male,60,0.045733761,0.29493183
30,male,65,0.045733761,0.29493183
30,male,70,0.18689987,0.51057702
30,male,75,0.18689987,0.51057702
30,male,80,0.42717132,0.7049076
30,male,85,0.42717132,0.7049076
30,male,90,0.50425124,0.67714244
30,male,95,0.50425124,0.67714244
30,male,100,0.50425124,0.67714244
30,male,105,0.50425124,0.67714244
31,female,0,3.21E-06,0.041056201
31,female,5,3.21E-06,0.041056201
31,female,10,8.49E-06,0.014407719
31,female,15,8.49E-06,0.014407719
31,female,20,9.58E-05,0.04206628
31,female,25,9.58E-05,0.04206628
31,female,30,0.000250758,0.060918648
31,female,35,0.000250758,0.060918648
31,female,40,0.001438366,0.077598847
31,female,45,0.001438366,0.077598847
31,female,50,0.004730722,0.12185857
31,female,55,0.004730722,0.12185857
31,female,60,0.007733679,0.2401372
31,female,65,0.007733679,0.2401372
31,female,70,0.10088838,0.48291382
31,female,75,0.10088838,0.48291382
31,female,80,0.27576074,0.56681406
31,female,85,0.27576074,0.56681406
31,female,90,0.33690858,0.48342407
31,female,95,0.33690858,0.48342407
31,female,100,0.33690858,0.48342407
31,female,105,0.33690858,0.48342407
31,male,0,8.67E-06,0.049090385
31,male,5,8.67E-06,0.049090385
31,male,10,3.66E-05,0.010042347
31,male,15,3.66E-05,0.010042347
31,male,20,0.000136385,0.024892054
31,male,25,0.000136385,0.024892054
31,male,30,0.00059873,0.041654084
31,male,35,0.00059873,0.041654084
31,male,40,0.002487764,0.10715494
31,male,45,0.002487764,0.10715494
31,male,50,0.020660538,0.15842487
31,male,55,0.020660538,0.15842487
31,male,60,0.025963133,0.31511581
31,male,65,0.025963133,0.31511581
31,male,70,0.19923869,0.45722944
31,male,75,0.19923869,0.45722944
31,male,80,0.4103494,0.70142478
31,male,85,0.4103494,0.70142478
31,male,90,0.4862285,0.63395327
31,male,95,0.4862285,0.63395327
31,male,100,0.4862285,0.63395327
31,male,105,0.4862285,0.63395327
32,female,0,7.77E-06,0.027872052
32,female,5,7.77E-06,0.027872052
32,female,10,1.90E-05,0.014822336
32,female,15,1.90E-05,0.014822336
32,female,20,8.96E-05,0.034136929
32,female,25,8.96E-05,0.034136929
32,female,30,0.00029339,0.060498379
32,female,35,0.00029339,0.060498379
32,female,40,0.001245915,0.065901004
32,female,45,0.001245915,0.065901004
32,female,50,0.004899193,0.10609996
32,female,55,0.004899193,0.10609996
32,female,60,0.010703892,0.19610985
32,female,65,0.010703892,0.19610985
32,female,70,0.10162091,0.4417648
32,female,75,0.10162091,0.4417648
32,female,80,0.30730486,0.54016006
32,female,85,0.30730486,0.54016006
32,female,90,0.36145407,0.44931677
32,female,95,0.36145407,0.44931677
32,female,100,0.36145407,0.44931677
32,female,105,0.36145407,0.44931677
32,male,0,7.01E-06,0.016193708
32,male,5,7.01E-06,0.016193708
32,male,10,4.46E-05,0.005529968
32,male,15,4.46E-05,0.005529968
32,male,20,0.000199443,0.021906862
32,male,25,0.000199443,0.021906862
32,male,30,0.000653106,0.029066101
32,male,35,0.000653106,0.029066101
32,male,40,0.002478645,0.082804888
32,male,45,0.002478645,0.082804888
32,male,50,0.011660806,0.14855389
32,male,55,0.011660806,0.14855389
32,male,60,0.036517993,0.25750461
32,male,65,0.036517993,0.25750461
32,male,70,0.18456386,0.40557382
32,male,75,0.18456386,0.40557382
32,male,80,0.42193124,0.63240075
32,male,85,0.42193124,0.63240075
32,male,90,0.50167853,0.59225231
32,male,95,0.50167853,0.59225231
32,male,100,0.50167853,0.59225231
32,male,105,0.50167853,0.59225231
33,female,0,4.99E-06,0.041766115
33,female,5,4.99E-06,0.041766115
33,female,10,1.87E-05,0.023185436
33,female,15,1.87E-05,0.023185436
33,female,20,4.53E-05,0.043566909
33,female,25,4.53E-05,0.043566909
33,female,30,0.000257573,0.069996126
33,female,35,0.000257573,0.069996126
33,female,40,0.00099343,0.080041982
33,female,45,0.00099343,0.080041982
33,female,50,0.003920439,0.10693216
33,female,55,0.003920439,0.10693216
33,female,60,0.011892649,0.23656702
33,female,65,0.011892649,0.23656702
33,female,70,0.097492322,0.439789
33,female,75,0.097492322,0.439789
33,female,80,0.29148847,0.56810796
33,female,85,0.29148847,0.56810796
33,female,90,0.36221474,0.47027457
33,female,95,0.36221474,0.47027457
33,female,100,0.36221474,0.47027457
33,female,105,0.36221474,0.47027457
33,male,0,6.23E-06,0.03242692
33,male,5,6.23E-06,0.03242692
33,male,10,3.33E-05,0.013538751
33,male,15,3.33E-05,0.013538751
33,male,20,0.000152854,0.024777787
33,male,25,0.000152854,0.024777787
33,male,30,0.000456891,0.037197635
33,male,35,0.000456891,0.037197635
33,male,40,0.002026504,0.098543786
33,male,45,0.002026504,0.098543786
33,male,50,0.007477399,0.16081209
33,male,55,0.007477399,0.16081209
33,male,60,0.027418191,0.29897976
33,male,65,0.027418191,0.29897976
33,male,70,0.18821771,0.45101455
33,male,75,0.18821771,0.45101455
33,male,80,0.36220375,0.64016485
33,male,85,0.36220375,0.64016485
33,male,90,0.47785956,0.65717417
33,male,95,0.47785956,0.65717417
33,male,100,0.47785956,0.65717417
33,male,105,0.47785956,0.65717417
34,female,0,9.96E-06,0.057981864
34,female,5,9.96E-06,0.057981864
34,female,10,2.66E-05,0.015492167
34,female,15,2.66E-05,0.015492167
34,female,20,0.000121955,0.043535117
34,female,25,0.000121955,0.043535117
34,female,30,0.000326971,0.056597076
34,female,35,0.000326971,0.056597076
34,female,40,0.001531874,0.072948068
34,female,45,0.001531874,0.072948068
34,female,50,0.006133975,0.11626301
34,female,55,0.006133975,0.11626301
34,female,60,0.01653707,0.22789519
34,female,65,0.01653707,0.22789519
34,female,70,0.11315487,0.4585692
34,female,75,0.11315487,0.4585692
34,female,80,0.31120732,0.55781901
34,female,85,0.31120732,0.55781901
34,female,90,0.38316789,0.45053598
34,female,95,0.38316789,0.45053598
34,female,100,0.38316789,0.45053598
34,female,105,0.38316789,0.45053598
34,male,0,1.06E-05,0.032882806
34,male,5,1.06E-05,0.032882806
34,male,10,4.23E-05,0.006445949
34,male,15,4.23E-05,0.006445949
34,male,20,0.000146068,0.023474721
34,male,25,0.000146068,0.023474721
34,male,30,0.000714025,0.044835914
34,male,35,0.000714025,0.044835914
34,male,40,0.002984454,0.093374141
34,male,45,0.002984454,0.093374141
34,male,50,0.009599791,0.16305462
34,male,55,0.009599791,0.16305462
34,male,60,0.056064617,0.25284854
34,male,65,0.056064617,0.25284854
34,male,70,0.16889255,0.45470539
